○  2023~2025년 기관별 수상작 내역							
기관명	수상연도	수상내역	상금 (만원)	기업명 (기업이 아닐 시 작성X)	참가팀(팀명)	아이템명	아이템 내용(간단히)	활용 공공데이터(대표 2~3개)	분야 (아이디어 기획 / 제품 및 서비스 개발)
제주특별자치도	2023	최우수상	200	주식회사 영길이	주식회사 영길이	「웨더리움(weatherium)」	하이퍼로컬 기상관측 IoT 장치 기반 기상분석 및 기후위기 예측 솔루션	기상청 기온, 강수, 풍향, 풍속 등	아이디어 기획
제주특별자치도	2023	최우수상	200	㈜호인스컴퍼니	㈜호인스컴퍼니	「제주 돌문화 보존과 홍보를 위한 3D 모델 공유 아카이브 서비스」	제주 돌문화의 보존과 인식 개선을 위한 돌문화 3D 모델 아카이브 서비스로 2D to 3D 기술을 활용해 제주의 다양한 돌문화 유산을 3D 모델로 공유, 문화 콘텐츠 자원으로 활용하도록 지원하는 서비스 	관광지 정보, 무장애여행지 등	제품·서비스 개발
제주특별자치도	2023	우수상	100		녹색수호대	「BinSentry」	IOT 쓰레기통 기반 데이터 수집 솔루션 제공	제주공공와이파이 사용자 추이, 일일 유동인구 등	아이디어 기획
제주특별자치도	2023	특별상	100	주식회사 영길이	주식회사 영길이	「웨더리움(weatherium)」	하이퍼로컬 기상관측 IoT 장치 기반 기상분석 및 기후위기 예측 솔루션	기상청 기온, 강수, 풍향, 풍속 등	아이디어 기획
제주특별자치도	2023	혁신상	-	에브리바이크	에브리바이크	「서귀포시 공영 관광지 위치와 대중교통 현황을 고려한 공공자전거 대여소 최적 입지 선정」	관광지 대중교통을 고려한 대여소 입지 선정	관광지 위치 정보, 버스정류소 위치 정보 등	아이디어 기획
농림축산식품부	2023	대상	1000	팜커넥트	팜커넥트	AI 디지털 트윈 스마트농업 플랫폼	농가 맞춤형 AI 예측 솔루션 및 농가용 스마트 데이터분석 플랫폼	기상청_단기예보 API, 농업기상 기본 관측데이터 조회 API	제품 및 서비스 개발
농림축산식품부	2023	대상	500		악취 멈춰!!	농·축산 폐기물 자원 재순환을 통한 환경개선 솔루션	축사내 온·습도, 분뇨 발생량을 예측하여 깔개 교체 시점 정보를 제공하는 AI 기반 악취저감솔루션을 활용하여 암모니아 발생량을 관리하고 깔개 수요량 예측 서비스	공간기반 가축사육업 정보, 카카오API  역지오코딩, 2020년도 기준 광역지자체별 가축사육 농가수 및 두수	아이디어 기획(공공데이터)
농림축산식품부	2023	대상	500	노지팜	노지팜	노지 스마트팜 의사결정 지원 서비스	팜맵 기반 노지 작물에 대해 생육주기별 공공데이터 정보(일반 버전)와  생육상태 정보(프리미엄 버전)를 제공하는 서비스	팜맵기반 농업기상 조회 서비스, 팜맵기반 병해충발생 조회 서비스, 팜맵기반 토양검정 조회 서비스	아이디어 기획(팜맵데이터)
농림축산식품부	2023	최우수상	500		공공의 란	SpyEgg	파각 임계점 설정을 위해 자체 개발한 센서에서 측정한 데이터에 공공데이터를 결합하여 다른 농가와의 비교를 통해 축산 농가에 피드백을 제공	축산물품질평가원_계란등급판정정보 API, 축산물품질평가원_축산물등급판정정보 API, 달걀 농장 정보(산란계, 식품안전나라)	제품 및 서비스 개발
농림축산식품부	2023	최우수상	300		쇼푸	소상공인을 위한 식품사진 푸드 스타일링 서비스 플랫폼	소상공 외식업체에서 배달 앱, 키오스크 등에서 사용하는 음식 이미지의 품질을 높이기 위해  인공지능 기술을 적용, 편집·생성하여 실시간으로 외식업체 제공 서비스	외식 소비패턴 데이터(메뉴 트렌드 데이터), 소비자 성/연령대별 농식품 소비데이터, 음식 이미지 및 영양정보 텍스트(AI허브)	아이디어 기획(공공데이터)
농림축산식품부	2023	최우수상	300		조○임	병해충 매니저	팜맵기반 사용자의 지역과 작물에 대해 각종 정보를 실시간으로 제공하고,  병해충 판별 및 신고, 약제 구매 및 사용량 계산 기능을 제공	사용자 농작물 병해충 정보 (병해충 검색 Open API), 사용자 지역의 실시간 병해충 발생 정보 (팜맵기반 병해충발생 조회 서비스 Open API), 사용자 농작물 방제 정보 (농약안전정보시스템 Open API)	아이디어 기획(팜맵데이터)
농림축산식품부	2023	우수상	300		공데팀	모두의 텃밭	지도를 통해 이용자 주변 민간, 공공 텃밭 분양 정보를 제공. 분양 신청할 수 있도록 중개하고,  텃밭을 가꾸는데 필요한 날씨, 이달의 추천 작물, 남은 텃밭 사용 기간을 제공하는 서비스	농림수산식품교육문화정보원_전국 텃밭 분양, 지역별 주말농장 API, 기상청_단기예보((구)_동네예보) 조회서비스		제품 및 서비스 개발
농림축산식품부	2023	우수상	300	파머스넷 주식회사	파머스넷 주식회사	얼마남지	소규모 농가에서는 채널별 가격을 비교하여 최고가를 선택하여 판매하도록 하는 가격비교 조회 서비스	농수축산물 표준코드, 농산물 도매시장현황, 농수축산물 도매시장 코드 API	제품 및 서비스 개발
농림축산식품부	2023	우수상	300	팜로그	팜로그	드론 방제 품질 관리 서비스(팜로그)	자체 개발 비행경로 수집 장치(팜로거)를 탑재한 방제 드론의 비행경로 정보를  클라우드 서버로 수집하여 농업인과 방제단에게 고품질의 드론 방제 서비스	팜맵기반 농업기상 조회 서비스 API, 팜맵기반 병해충발생 조회 서비스 API, 단기예보 조회서비스 API	제품 및 서비스 개발
농림축산식품부	2023	우수상	300	인바코 AI	인바코 AI	피그지오	마이크가 설치된 돈사에 건식, 복식 기침소리를 탐지하고 분석하여  축산 농가에 초기단계 호흡기 질병 발생 위험도를 알려주는 서비스	양돈 기침 데이터 셋(건식기침, 복식기침) 	제품 및 서비스 개발
농림축산식품부	2023	우수상	300	풀무원기술원	풀무원기술원 식품안전팀	GAP영농일지	표준화된 영농일지 작성과 최신 농업정보를 습득할 수 있는 플랫폼 서비스	주간농사정보 API, 병해충발생정보 API, 친환경인증정보	제품 및 서비스 개발
농림축산식품부	2023	우수상	200		설○증	다방향 견적 표적발송 서비스 (판로왕)	공급자를 보다 쉽게 찾을 수 있는 기능과 다방향 견적 발송 서비스. 가격뿐만 아니라 품질, 납품방식, 결제방식, 배송방식 등의 거래조건을 분화하고 공급자 위치 확인, 경락가격 등을 제공하여 생산자와 유통인간의 직접 거래 활성화 도모	농가 및 영농정보, 전국도매시장 실시간 경매자료, 농식품 팜맵서비스 데이터	아이디어 기획(공공데이터)
농림축산식품부	2023	우수상	200	농도	농도	농도(농지 수위 지도)	농업여건을 개선하고 농업인의 안전 사고 예방을 위한 농지수위지도 서비스	농촌용수 저수지 수위정보, 단기,중기예보 조회 서비스(기상청), 농업기반시설 시설제원(저수지)	아이디어 기획(공공데이터)
농림축산식품부	2023	우수상	200	팜파인더	팜파인더	공공데이터 활용 농업 정보 전달 팜파인더(챗봇) 시스템 개발	농업의 전반적인 지식, 특히 농업과 관련된 법률 및 행정지원에  특화된 챗봇 시스템(LLM, 트랜스포머 딥러닝 모델, RLHF, 기술 사용) 개발	농식품, 범정부, 농사로, 농넷, 스마트팜코리아, 축산유통정보, 농식품 빅데이터 플랫폼, 농식품 팜맵 서비스 등	아이디어 기획(공공데이터)
농림축산식품부	2023	우수상	200	굿쏘일	굿쏘일	굿쏘일(Good-Soil)	토지의 토양 정보 및 그에 적합한 작물을 추천, 작물에 최적화된 토양에서 작물을 재배할 수 있도록  비료 정보와 시비 정보 및 생산 작물의 판매 서비스 제공	농경지 전자지도 팜맵(항공 사진을 이용한 실제 농경지 지도),  흙토람(토양 성분, 토양의 경사 정도, 지하수위 정보), 흙토람(농경지별 추천 작물과 작물별 적정 시비 방법, 비료 정보)	아이디어 기획(팜맵데이터)
국토안전관리원	2023	최우수상(기관장 상)	200	국립재난안전연구원	손종영, 윤상훈, 윤희원, 한소영	안전관리 데이터 구조화를 통한 건설현장 및 시설물 안전관리 지원 서비스	건설현장 및 건물 안전관리 업무 프로세스 기반 안전관리 데이터(관련 법령, 지침, 우수사례, 실패사례, 점검·평가 사례 등) 구조화 및 관련 데이터베이스 구축	건설안전사고 발생현황(국토안전관리원) 위험요소프로파일_사고(국토안전관리원) 건설안전사고 발생현황(국토안전관리원)	아이디어 기획
국토안전관리원	2023	우수상(기관장 상)	100		윤인호	B2C기반 건축물 안전진단전문 큐레이션 서비스	소비자로 하여금 매입전, 입주전, 거주 중 주기적인 건축물 안전점검, 관리단계에 있어 효율적인 데이터 기반 판단을 위한 안전진단관리전문기관 정보 및 중개 큐레이션 서비스	안전진단전문기관 대행실적(국토안전관리원) 건설공사 참여자의 안전관리 수준평가 등급 현황(국토안전관리원) 안전진단전문기관 행정처분현황(국토안전관리원)	아이디어 기획
해양수산부	2023	대상	500	NICE평가정보㈜	NICE평가정보	해양안심 서비스	낚싯배 승선 시 승선자명부, 신분증, 실제 승선자의 일치여부를 확인하는 디지털 인증서비스	해역별/계절별 낚시어선 조업지 주변사고현황(해양경찰청), 어선검사현황(한국해양교통안전공단), 해역별/계절별 낚시어선 조업지 어종현황, 낚시어선 어업지 위치정보(해양경찰청)	아이디어 기획
해양수산부	2023	최우수상	200	(주)애쓰지마	애쓰지마	피싱 내비게이터 &amp; 플랫폼 ‘어신’	빅데이터 및 딥러닝, 멀티미디어 기술 기반 수산생물 모니터링 시스템 	조위관측소 실측 수온/해양관측부이 실측 수온/황동중국해(모델) 예측 수온/예측조위(국립해양조사원), 패류독소/해파리/방사능(국립수산과학원)/농촌용수 저수지 수위정보(한국농어촌공사)	제품 및 서비스 개발
해양수산부	2023	최우수상	200	SUN Oceans	선오션스	해저의 간편 지반지지력 측정기기	해저 지반의 지지력과 전단강도를 측정 수집하고 인공어초 설치 등에 활용	인공어초, 입찰정보(한국수산자원공단,해양수산부), 시추정보/지반 지층 정보(국토지반정보 통합유센터)	제품 및 서비스 개발
해양수산부	2023	우수상	100		한국해양진흥공사 정책지원부	선화주 상생을 위한 통합 플랫폼 구축	 국적선사 서비스 수준, 화주사의 국적선사 이용률 및 비용 등을 통합 제공	서비스품질, 동반성장 노력도, 적취율,재무정보, 법규 위반사항, 고용인원, 법인세 감면내역, 항만시설사용료 감면 내역 등(한국해양진흥공사), 선사별 운항스케쥴, ATA(해양수산부), 컨테이너 물동량, 외항정기화물운송업자 이용현황, 기업별 거래규모, 재무정보 등(한국무역통계진흥원,한국평가데이터)	아이디어 기획
해양수산부	2023	우수상	100	동방에스앤디(주)-물류사업팀	동방에스앤디 물류사업팀	컨테이너 이력 인증 플랫폼	컨테이너 상태 및 수리 이력 데이터의 통합관리 공유	컨테이너 정보/컨테이너 수리이력(해양수산부)	아이디어 기획
해양수산부	2023	우수상	100		이윤섭, 이민섭	신경망 모델을 활용한 항만ㆍ물류 빅데이터 분석 서비스	항만별 선박 출·입항 빅데이터를 분석하여 물동량을 예측할 수 있는 AI모델	국내 주요 27개 항구의 화물수송 입ㆍ출항 데이터(국가물류통합정보센터)	빅데이터분석
해양수산부	2023	우수상	100	삼화레이저	삼화레이저	해양 오염 센서 ‘둥둥‘	재사용 배터리를 활용한 IoT기술 기반의 119 자동신고 기능이 내장된 저전력 군집형 수질 오염 감지 센서	연안유역 인구밀도 및 산업단지 분포 현황(해양수산부)	아이디어 기획
해양수산부	2023	우수상	100	HMM	HSDT	스마트 위험물 컨테이너 관리 시스템	수출입 위험물 컨테이너 이동 경로 및 적재 위치 확인 시스템	항만 터미널 반출입 데이터, 위험물 신고 데이처(항만공사), - 외항컨테이너반출입정보(항만공사)	아이디어 기획
해양수산부	2023	우수상	100	SK해운	YHW	연안 해양교통 위험성평가 빅데이터 플랫폼	선박검사, 해양환경 데이터 등의 통합 분석을 통한 연안해양교통 안전성 정보 공유	선박검사정보, 해양환경정보, 해양교통정보(해양수산부)	아이디어 기획
